   1028    268.61      0.00    279.78     16.60    504.82      0.00   1149.64      0.00   2127.76
   1029    283.08      0.00    232.09     21.44    576.26      0.00   1068.55      0.00   1845.20
   1030    303.37      0.00    170.65      0.00    585.53      0.00    531.09      0.00   1094.98
   1031    297.60      0.00    179.51      0.00    441.05      0.00    490.83      0.00    642.07
   1032    326.56      0.00    165.09      0.00    258.39      0.00    528.24      0.00    405.09
   1033    490.72      0.00    283.60      0.00     93.92      0.00    701.44      0.00     60.33
   1034    513.07      0.00    495.05      0.00     50.00      0.00    440.40      0.00    231.36
   1035    922.65      0.00    857.75      0.00    340.89      0.00     50.00      0.00   1947.50
   1036    812.59      0.00    946.05      0.00     52.53      0.00     50.00      0.00   1383.64
   1037    378.85      0.00    748.60      0.00    883.59      0.00     50.00      0.00    958.36
   1038    303.39      0.00    756.54     23.02   1126.66      0.00     50.00      0.00   1189.14
   1039    252.86      0.00    663.11     23.83   1083.24      0.00    813.50      0.00    653.72
   1040    213.70      0.00    631.67     67.81    895.11      0.00   1259.19      0.00    663.66
   1041    209.89      0.00    562.25     82.28    888.50      0.00   1315.97      0.00    966.36
   1042    228.27      0.00    501.29     39.07    840.81      0.00   1407.75      0.00   1787.73
   1043    238.21      0.00    475.27     50.67    684.24      0.00   1995.28      0.00   1288.77
   1044    256.88      0.00    375.48     16.71    514.63      0.00   2890.72      0.00    470.78
   1045    263.04      0.00    248.67     34.73    644.73      0.00   2021.98      0.00   1002.14
   1046    269.26      0.00    207.45     33.09    729.34      0.00   1443.43      0.00   1186.04
   1047    303.25      0.00    187.88      0.00    775.97      0.00    292.33      0.00    889.98
   1048    336.74      0.00    189.52      0.00    424.41      0.00    336.83      0.00    425.64
   1049    364.68      0.00    191.99      0.00    232.94      0.00    511.62      0.00    232.00
   1050    407.53      0.00    205.63      0.00    145.84      0.00    650.23      0.00     85.26
   1051    525.22      0.00    327.82      0.00     55.33      0.00    699.75      0.00     50.00
   1052    826.56      0.00   1096.54      0.00    193.37      0.00     50.00      0.00   2441.02
   1053    298.43      0.00    737.25      1.92    768.78      0.00     50.00      0.00   1327.69
   1054    251.45      0.00    705.17     20.01   1155.67      0.00    223.91      0.00    955.66
   1055    217.22      0.00    636.81     42.85   1114.62      0.00    910.58      0.00    407.37
   1056    203.49      0.00    645.94     48.98    906.53      0.00   1308.95      0.00    369.51
   1057    220.47      0.00    534.37     68.72    814.87      0.00   1525.00      0.00    915.24
   1058    233.17      0.00    451.21     68.22    672.68      0.00   2237.07      0.00    630.01
   1059    237.65      0.00    368.68     56.57    494.42      0.00   3009.13      0.00     88.46
   1060    252.71      0.00    296.14     61.74    561.13      0.00   2982.36      0.00    241.72
   1061    691.50      0.00    905.85      0.25    645.93      0.00     50.00      0.00   2146.27
   1062    213.11      0.00    710.03     29.58    717.39      0.00     51.34      0.00   1559.79
   1063    211.75      0.00    694.72     19.19   1047.94      0.00    488.88      0.00    774.36
   1064    190.10      0.00    664.32     80.08    917.94      0.00    998.93      0.00    431.52
   1065    205.94      0.00    552.33     82.50    863.05      0.00   1492.82      0.00    441.16
   1066    216.95      0.00    519.01     80.43    796.64      0.00   1617.66      0.00    636.51
   1067    185.22      0.00    534.59    119.15    913.26      0.00   1385.26      0.00    254.77
   1068    209.00      0.00    567.22     81.82    811.36      0.00   1370.49      0.00    665.28
   1069    217.93      0.00    454.88     76.52    817.02      0.00   1685.39      0.00    682.82
   1070    242.82      0.00    351.18     42.98    678.13      0.00   2324.38      0.00    640.56
   1071    230.68      0.00    400.53     46.17    874.08      0.00   1492.45      0.00   1181.30
   1072    257.65      0.00    300.32     23.52    789.66      0.00   1989.51      0.00   2010.25
   1073    261.96      0.00    307.48     26.66    791.12      0.00   2251.94      0.00   1553.43
   1074    265.43      0.00    252.46     30.30    718.85      0.00   2473.65      0.00    562.83
   1075    294.21      0.00    184.66      0.00    848.20      0.00    167.35      0.00    741.99
   1076    334.10      0.00    203.82      0.00    594.10      0.00    172.69      0.00    392.96
   1077    518.90      0.00    222.90      0.00    227.94      0.00    503.26      0.00    151.49
   1078    477.01      0.00    257.03      0.00     59.35      0.00    761.40      0.00     50.00
   1079    285.18      0.00    189.76      0.00    840.38      0.00    412.44      0.00   1048.07
   1080    304.27      0.00    196.05      0.00    706.54      0.00    269.55      0.00    525.54
   1081    336.29      0.00    226.44      0.00    360.55      0.00    301.53      0.00    257.99
   1082    387.55      0.00    237.64      0.00     96.24      0.00    659.61      0.00     54.18
   1083    492.50      0.00    338.45      0.00     50.42      0.00    727.32      0.00     50.00
   1084    332.70      0.00    207.99      0.00    385.12      0.00    475.61      0.00    302.87
   1085    358.23      0.00    239.83      0.00    126.36      0.00    553.53      0.00    114.10
   1086    475.71      0.00    349.49      0.00     50.00      0.00    631.96      0.00     58.85
   1087    299.38      0.00    201.74     17.42    737.52      0.00    850.78      0.00   1052.67
   1088    326.74      0.00    191.76      0.00    451.58      0.00    889.04      0.00    511.10
   1089    301.52      0.00    236.02     18.91    632.96      0.00   2031.36      0.00    622.55
   1090    353.83      0.00    208.80      0.00    234.32      0.00    887.09      0.00    194.00
   1091    401.49      0.00    263.23      0.00     74.79      0.00    648.02      0.00    225.67
   1092    396.52      0.00    265.94      0.00     69.34      0.00    654.61      0.00    135.79
   1093    492.33      0.00    316.50      0.00     50.00      0.00    685.82      0.00     50.00
   1094    331.92      0.00    189.54      1.54    437.14      0.00   1317.23      0.00    211.94
   1095    365.36      0.00    197.46      0.00    381.54      0.00    663.76      0.00    295.08
   1096    405.02      0.00    260.21      0.00    156.28      0.00    558.50      0.00    257.36
   1097    846.29      0.00    337.79      0.00     50.00      0.00    715.96      0.00     66.59
   1098    474.58      0.00    327.63      0.00     68.51      0.00    690.66      0.00     92.95
   1099    289.62      0.00    244.23     19.87    617.98      0.00   2345.52      0.00    870.13
   1100    324.61      0.00    189.23      3.38    553.73      0.00   1405.96      0.00    122.15
   1101    345.50      0.00    173.72      0.00    572.78      0.00    661.58      0.00    279.72
   1102    366.60      0.00    159.59      0.00    562.51      0.00    233.87      0.00    470.02
   1103    593.05      0.00    445.32      0.00    243.93      0.00    424.05      0.00    285.28
   1104    527.29      0.00    413.20      0.00    450.33      0.00     96.85      0.00    558.47
   1105    219.88      0.00    479.61     63.95    822.35      0.00   1424.43      0.00   1171.77
   1106    247.21      0.00    305.93     29.26    698.30      0.00   1873.63      0.00   2136.47
   1107    278.69      0.00    245.96     19.98    571.23      0.00   2186.35      0.00   1388.85
   1108    307.18      0.00    198.38     11.72    601.48      0.00   1644.71      0.00    194.91
   1109    325.77      0.00    136.21      0.00    870.48      0.00    709.93      0.00    111.76
   1110    349.06      0.00    122.35      0.00    811.13      0.00    254.64      0.00    372.87
   1111    386.88      0.00    117.57      0.00    652.78      0.00     50.01      0.00    613.06
   1112    637.28      0.00    417.65      0.00    363.80      0.00     50.00      0.00    834.41
   1113    373.90      0.00    621.07     11.78    374.60      0.00     50.00      0.00   2042.76
   1114    182.89      0.00    780.13     21.78    521.86      0.00     50.00      0.00   1636.38
   1115    182.88      0.00    884.24     40.36    707.18      0.00    196.85      0.00   1194.82
   1116    182.76      0.00    739.36     94.53    801.32      0.00    647.35      0.00    782.48
   1117    183.25      0.00    635.36    118.04    825.76      0.00   1083.80      0.00    440.65
   1118    192.07      0.00    623.17    116.88    774.65      0.00   1348.56      0.00    456.69
   1119    209.35      0.00    512.70     64.26    727.82      0.00   1466.82      0.00   1052.34
   1120    231.23      0.00    353.49     33.93    678.07      0.00   1544.43      0.00   2102.06
   1121    254.25      0.00    271.86     20.64    603.67      0.00   1698.25      0.00   2454.32
   1122    261.74      0.00    235.78     16.83    604.13      0.00   1833.91      0.00   1707.93
   1123    292.02      0.00    210.84     15.47    628.80      0.00   1821.30      0.00    457.41
   1124    186.69      0.00    724.04     70.65    166.07      0.00     50.00      0.00   2102.91
   1125    184.94      0.00    747.34     42.07    366.40      0.00     50.00      0.00   1857.49
   1126    186.19      0.00    825.28     78.42    632.80      0.00    104.75      0.00   1425.36
   1127    187.31      0.00    843.44    119.81    591.24      0.00    668.55      0.00    872.70
   1128    189.20      0.00    702.68     99.64    668.26      0.00   1134.46      0.00    514.48
   1129    199.57      0.00    530.06     86.81    507.52      0.00   1499.02      0.00    930.61
   1130    250.95      0.00    283.51     20.65    655.91      0.00   1477.29      0.00   2584.33
   1131    272.72      0.00    243.29     16.20    638.54      0.00   1650.83      0.00   2120.58
   1132    302.57      0.00    206.49     12.03    718.56      0.00   1744.21      0.00    556.72
   1133    357.76      0.00    143.75      0.00    911.84      0.00    970.87      0.00     50.00
   1134    394.04      0.00     98.04      0.00    737.25      0.00     75.61      0.00    545.10
   1135    491.24      0.00    416.89      0.00    468.30      0.00     50.00      0.00    789.77
   1136    714.49      0.00    321.02      0.00    325.51      0.00     50.00      0.00    757.63
   1137    675.01      0.00    383.48      0.00    370.26      0.00     50.00      0.00    749.09
   1138    192.71      0.00    743.89     99.60    618.52      0.00    422.48      0.00   1153.75
   1139    194.93      0.00    615.19     69.78    514.32      0.00    725.06      0.00   1204.32
   1140    202.71      0.00    540.09     95.80    536.58      0.00   1116.75      0.00   1522.51
   1141    226.07      0.00    423.55     50.34    646.00      0.00   1403.66      0.00   2061.29
   1142    247.89      0.00    344.35     32.19    720.98      0.00   1226.09      0.00   2567.66
   1143    273.65      0.00    258.38     23.12    812.64      0.00   1347.55      0.00   2333.29
   1144    305.95      0.00    203.14      0.00    901.31      0.00   1643.08      0.00    893.50
   1145    364.91      0.00    157.67      0.00    907.79      0.00   1387.81      0.00     50.00
   1146    401.86      0.00    126.50      0.00    752.54      0.00    606.87      0.00    126.75
   1147    443.76      0.00    114.98      0.00    567.04      0.00    214.73      0.00    584.96
   1148    545.60      0.00    246.36      0.00    335.86      0.00     50.00      0.00    748.92
   1149    396.68      0.00    142.90      0.00    805.06      0.00   1111.13      0.00     50.00
   1150    443.80      0.00    145.15      0.00    682.89      0.00    310.59      0.00    437.94
   1151    816.75      0.00    376.41      0.00    406.13      0.00     50.00      0.00    787.59
   1152    358.57      0.00    645.61      4.60     90.28      0.00     50.00      0.00   1812.49
   1153    209.64      0.00    606.36    103.35    156.32      0.00     50.00      0.00   2231.02
   1154    197.64      0.00    697.70     89.73    152.66      0.00     50.00      0.00   2165.46
   1155    196.20      0.00    823.68    114.62    164.62      0.00     50.00      0.00   2066.64
   1156    191.89      0.00    750.07    119.53    382.62      0.00     50.00      0.00   1795.52
   1157    194.08      0.00    722.62     94.78    529.18      0.00     50.00      0.00   1568.79
   1158    196.97      0.00    694.64     77.25    286.92      0.00     50.00      0.00   1799.17
   1159    202.64      0.00    667.23    102.12    515.86      0.00     89.97      0.00   1630.26
   1160    212.92      0.00    553.10     74.10    601.82      0.00    643.43      0.00   1746.36
   1161    241.38      0.00    373.76     47.80    719.64      0.00    935.37      0.00   2561.13
   1162    270.67      0.00    252.51     33.46    922.46      0.00   1072.34      0.00   2327.18
   1163    299.14      0.00    202.81      4.12   1043.24      0.00   1269.98      0.00   1632.10
   1164    352.19      0.00    151.71      0.00   1013.67      0.00   1301.55      0.00    145.39
   1165    405.37      0.00    129.90      0.00    899.63      0.00    542.05      0.00    300.39
   1166    481.66      0.00    145.53      0.00    674.14      0.00     50.00      0.00    842.18
   1167    772.66      0.00    301.74      0.00    552.85      0.00     50.00      0.00    830.05
   1168    245.78      0.00    385.90     39.59    631.67      0.00    909.72      0.00   2548.62
   1169    295.98      0.00    205.34     23.15   1099.75      0.00    770.68      0.00   2205.84
   1170    342.91      0.00    144.39      0.00   1102.99      0.00    523.19      0.00   1664.96
   1171    402.20      0.00    146.15      0.00   1079.61      0.00     74.95      0.00   1679.74
   1172    459.00      0.00    140.86      0.00    774.74      0.00     50.00      0.00   1694.60
   1173    643.40      0.00    215.23      0.00    551.20      0.00     50.00      0.00    819.69
   1174    726.40      0.00    302.18      0.00    455.75      0.00     50.00      0.00    903.96
   1175    248.55      0.00    806.00     93.76    194.27      0.00     50.00      0.00   1639.98
   1176    199.24      0.00    897.65     73.05    123.64      0.00     50.00      0.00   2102.73
   1177    199.37      0.00    709.30     97.21    161.36      0.00     50.00      0.00   2158.83
   1178    200.85      0.00    578.45     60.06    221.51      0.00     50.00      0.00   2010.09
   1179    204.77      0.00    435.21    113.90    295.54      0.00     50.00      0.00   1938.52
   1180    207.69      0.00    558.73     71.89    534.49      0.00    649.98      0.00   1664.66
   1181    242.07      0.00    419.61     35.11    499.08      0.00    987.07      0.00   2440.66
   1182    281.01      0.00    268.48     21.14    889.77      0.00    651.99      0.00   2624.16
   1183    336.75      0.00    172.63      9.36   1067.95      0.00    345.23      0.00   2638.57
   1184    408.86      0.00    162.83      0.00    957.06      0.00     50.00      0.00   2360.93
   1185    556.67      0.00    147.18      0.00    664.12      0.00     50.00      0.00    988.31
   1186    742.01      0.00    308.38      0.00    414.92      0.00     50.00      0.00    932.94
   1187    341.98      0.00    625.15      1.52     55.32      0.00     50.00      0.00    965.16
   1188    243.74      0.00    796.67     46.82    176.41      0.00     50.00      0.00   1281.71
   1189    208.68      0.00    799.47    128.70    178.70      0.00     50.00      0.00   2164.59
   1190    207.63      0.00    332.50     41.43    863.59      0.00    123.98      0.00   1398.00
   1191    217.64      0.00    429.28     44.10    677.92      0.00    714.09      0.00   1547.94
   1192    258.47      0.00    322.23     35.65    871.06      0.00    765.69      0.00   2277.82
   1193    309.41      0.00    198.26     22.38   1145.83      0.00    259.56      0.00   2770.30
   1194    317.44      0.00    655.52      0.00     50.00      0.00     50.00      0.00    792.37
   1195    258.53      0.00    733.44     98.51    151.83      0.00     50.00      0.00   1040.25
   1196    212.93      0.00    767.10    141.78    213.14      0.00     50.00      0.00   1852.78
   1197    217.21      0.00    541.91     74.88    346.13      0.00     50.00      0.00   1987.53
   1198    217.02      0.00    368.02     67.41    592.45      0.00     50.00      0.00   1777.98
   1199    214.23      0.00    305.91     83.76    756.79      0.00     77.68      0.00   1582.57
   1200    207.63      0.00    271.30     59.92    853.34      0.00    191.03      0.00   1350.84
   1201    227.45      0.00    263.08     41.47    886.60      0.00    483.63      0.00   1112.98
   1202    243.34      0.00    304.90     34.75    917.10      0.00    627.54      0.00   1190.65
   1203    295.62      0.00    249.01     20.98   1161.95      0.00    258.75      0.00   2617.51
   1204    440.35      0.00    195.98      0.00   1116.92      0.00     50.00      0.00   2440.14
   1205    552.81      0.00    218.41      0.00   1184.21      0.00     50.00      0.00   1164.95
   1206    735.58      0.00    275.14      0.00    656.31      0.00     50.03      0.00    831.75
   1207    950.02      0.00    328.78      0.00    495.96      0.00     50.00      0.00    947.70
   1208   1237.46      0.00    944.98      0.00     60.41      0.00     90.96      0.00     53.17
   1209    682.53      0.00    727.70      0.00    153.13      0.00     50.00      0.00     52.69
   1210    738.60      0.00    682.32      0.00     50.00      0.00     50.00      0.00    161.66
   1211    544.95      0.00    624.04      0.00     50.00      0.00     50.00      0.00    290.65
   1212    880.28      0.00    942.01      0.00     51.57      0.00     91.77      0.00     50.00
   1213    540.69      0.00    545.78      0.00     50.00      0.00     50.00      0.00    288.82
   1214    462.04      0.00    467.62      0.00     50.00      0.00     50.00      0.00    590.43
   1215    353.30      0.00    543.33      4.14     54.14      0.00     50.00      0.00    906.00
   1216    231.02      0.00    651.90     87.88    137.88      0.00     50.00      0.00   1080.23
   1217    222.96      0.00    426.62     66.28    410.62      0.00     50.00      0.00   1644.24
   1218    222.21      0.00    336.17     79.53    673.46      0.00     81.29      0.00   1558.00
   1219    217.97      0.00    225.91     83.09    816.42      0.00    344.98      0.00   1262.14
   1220    223.26      0.00    223.99     72.02    919.38      0.00    446.97      0.00   1039.30
   1221    253.33      0.00    300.90     40.03    932.25      0.00    571.46      0.00    993.84
   1222    279.31      0.00    294.61     23.18   1089.34      0.00    549.68      0.00   1357.61
   1223    307.04      0.00    261.18      8.64   1198.15      0.00    242.82      0.00   2527.17
   1224    397.52      0.00    241.40      0.00    983.63      0.00     50.00      0.00   2950.88
   1225    528.41      0.00    263.82      0.00    830.68      0.00     50.00      0.00   2105.85
   1226    857.37      0.00    403.88      0.00    864.14      0.00    121.93      0.00    671.88
   1227    804.40      0.00    401.20      0.00    422.79      0.00     50.00      0.00    830.54
   1228    822.98      0.00    409.74      0.00     50.00      0.00     50.00      0.00    415.79
   1229    702.08      0.00    638.48      0.00     53.88      0.00     50.00      0.00    249.04
   1230    595.47      0.00    626.83      0.00     57.03      0.00     50.00      0.00    323.13
   1231    478.18      0.00    435.38      0.00     50.00      0.00     50.00      0.00    715.21
   1232    382.23      0.00    377.17      2.70     52.70      0.00     50.00      0.00   1195.80
   1233    237.40      0.00    251.11     51.91    480.52      0.00     50.00      0.00   1324.85
   1234    227.49      0.00    225.80     39.79    745.12      0.00     50.00      0.00   1378.75
   1235    228.42      0.00    301.88     30.29    918.01      0.00     87.55      0.00   1229.12
   1236    241.38      0.00    401.19     23.67    890.86      0.00    161.63      0.00   1154.52
   1237    268.59      0.00    313.05     20.74    967.62      0.00    425.75      0.00   1068.60
   1238    312.44      0.00    301.19      0.00   1167.05      0.00    545.78      0.00   1386.52
   1239    353.61      0.00    291.82      0.00   1261.32      0.00    315.06      0.00   2292.94
   1240    451.76      0.00    292.20      0.00   1007.20      0.00     50.00      0.00   2927.70
   1241    654.55      0.00    385.18      0.00    757.05      0.00     50.00      0.00   2365.55
   1242    887.51      0.00    554.76      0.00    769.67      0.00     61.65      0.00    886.06
   1243   1042.30      0.00    605.93      0.00    203.74      0.00     50.00      0.00   1083.72
   1244   1300.96      0.00    732.62      0.00     50.00      0.00     50.00      0.00    367.31
   1245    827.36      0.00    750.20      0.00     66.79      0.00     50.00      0.00    134.42
   1246    664.76      0.00    530.65      0.00     51.02      0.00     50.00      0.00    366.45
   1247    565.52      0.00    204.67      0.00     50.00      0.00     50.00      0.00    809.68
   1248    468.02      0.00    215.15      0.00     50.00      0.00     50.00      0.00   1091.31
   1249    273.72      0.00    438.86     32.02    268.26      0.00     50.00      0.00   1208.36
   1250    247.43      0.00    264.79     11.29    587.10      0.00     50.00      0.00   1423.83
   1251    245.85      0.00    344.82     26.72    622.64      0.00     50.00      0.00   1487.13
   1252    265.78      0.00    426.12     11.78    673.73      0.00     50.00      0.00   1462.17
   1253   1240.73      0.00    749.36      0.00     50.00      0.00     50.00      0.00    337.45
   1254    742.75      0.00    483.02      0.00     50.00      0.00     50.00      0.00    438.73
   1255   1529.41      0.00    970.11      0.00     50.00      0.00     50.00      0.00    232.80
   1256    748.04      0.00    362.39      0.00     50.00      0.00     50.00      0.00    521.69
   1257    473.82      0.00    254.47      0.00     50.00      0.00     50.00      0.00   1136.38
   1258    247.44      0.00    365.10     20.41    201.35      0.00     50.00      0.00   1507.71
   1259    240.95      0.00    381.51     14.03    382.13      0.00     50.00      0.00   1551.59
   1260    282.40      0.00    370.06     19.42    931.19      0.00    274.36      0.00   1180.90
   1261    340.94      0.00    298.86     30.67   1103.61      0.00    609.38      0.00   1449.47
   1262    390.67      0.00    288.95      0.00   1099.72      0.00    646.64      0.00   2245.24
   1263    504.60      0.00    348.34      0.00    978.58      0.00    815.49      0.00   2161.68
   1264    762.57      0.00    558.87      0.00    878.20      0.00    166.70      0.00   1825.42
   1265    946.95      0.00    690.66      0.00    439.46      0.00     50.00      0.00   1212.12
   1266   1253.52      0.00    842.61      0.00     99.14      0.00     50.00      0.00   1212.87
   1267   1313.25      0.00    718.32      0.00     50.00      0.00     50.00      0.00    574.35
   1268    659.34      0.00    289.77      0.00     50.00      0.00     50.00      0.00    648.03
   1269    411.63      0.00    306.32     17.80    127.67      0.00     50.00      0.00   1284.15
   1270    257.09      0.00    401.85     19.17    161.31      0.00     50.00      0.00   1603.73
   1271    290.20      0.00    357.20      2.40    443.91      0.00     50.00      0.00   1698.17
   1272    296.42      0.00    344.61      0.73    783.97      0.00     50.00      0.00   1531.21
   1273    300.36      0.00    312.81     18.61    870.43      0.00    531.33      0.00   1116.55
   1274    345.36      0.00    296.68     21.00    969.59      0.00    782.47      0.00   1237.79
   1275    391.69      0.00    302.29      0.00   1035.90      0.00   1066.93      0.00   2015.58
   1276    498.05      0.00    335.59      0.00    970.20      0.00   1416.01      0.00   1598.99
   1277    552.62      0.00    341.69      0.00    874.65      0.00    856.29      0.00   1646.37
   1278    985.73      0.00    607.50      0.00    607.63      0.00     52.97      0.00   1679.65
   1279    990.72      0.00    533.06      0.00    318.88      0.00     50.00      0.00   1783.38
   1280   1530.38      0.00    492.02      0.00     50.00      0.00     50.00      0.00    917.53
   1281    703.67      0.00    261.39      0.00     54.33      0.00     50.00      0.00    984.39
   1282    491.45      0.00    303.55     17.68    227.81      0.00     50.00      0.00   1323.74
   1283    258.99      0.00    360.80     20.59    365.01      0.00     50.00      0.00   1488.81
   1284    256.55      0.00    380.51     23.71    547.77      0.00     50.00      0.00   1621.59
   1285    265.20      0.00    377.84     18.80    780.60      0.00     62.55      0.00   1585.67
   1286    312.62      0.00    324.97     19.25    740.57      0.00    725.83      0.00   1170.48
   1287    328.38      0.00    299.84     18.99    953.62      0.00    736.22      0.00   1569.00
   1288    355.73      0.00    282.24      0.00   1118.97      0.00   1113.00      0.00   1929.01
   1289    416.27      0.00    265.17      0.00   1071.44      0.00   1683.08      0.00   1475.99
   1290    517.95      0.00    338.62      0.00    974.94      0.00   1410.73      0.00   1452.55
   1291    990.10      0.00    674.29      0.00    860.90      0.00    418.09      0.00   1555.11
   1292   1110.61      0.00    870.24      0.00    517.37      0.00     50.00      0.00   1995.22
   1293   1547.40      0.00    537.03      0.00     50.00      0.00     50.00      0.00   1035.65
   1294    625.57      0.00    423.70      0.00     88.74      0.00     50.00      0.00   1162.70
   1295    451.11      0.00    396.89      0.00    385.21      0.00     50.00      0.00   1297.66
   1296    318.81      0.00    407.42     33.81    627.74      0.00     50.00      0.00   1245.52
   1297    264.59      0.00    461.09     24.89    619.83      0.00     50.00      0.00   1623.48
   1298    291.69      0.00    344.07     18.73    649.21      0.00    751.94      0.00   1394.18
   1299    323.71      0.00    292.80     25.05    985.94      0.00    642.05      0.00   1888.25
   1300    330.16      0.00    266.62      9.49   1113.94      0.00    992.71      0.00   2042.67
   1301    367.78      0.00    215.50      0.00   1035.81      0.00   2066.67      0.00   1490.37
   1302    568.81      0.00    335.14      0.00    983.03      0.00   1610.45      0.00   1330.32
   1303    820.82      0.00    637.76      0.00    973.33      0.00    335.09      0.00   1908.98
   1304    480.39      0.00    187.10      0.00    746.51      0.00     50.00      0.00   2257.11
   1305   1776.46      0.00   1746.54      0.00     50.00      0.00     50.00      0.00    382.25
   1306   1056.17      0.00    742.82      0.00     50.00      0.00     50.00      0.00   1006.67
   1307    762.96      0.00    703.13      0.00     66.24      0.00     50.00      0.00   1314.99
   1308    386.01      0.00    464.04     15.64    124.45      0.00     50.00      0.00   1836.63
   1309    277.66      0.00    449.35     19.63    550.93      0.00     50.00      0.00   2017.13
   1310    295.94      0.00    385.75     20.18    618.40      0.00    484.83      0.00   1747.82
   1311    312.83      0.00    297.73     31.62    798.19      0.00    825.69      0.00   1876.97
   1312    337.70      0.00    244.76      0.00   1074.22      0.00   1109.84      0.00   2207.05
   1313    368.96      0.00    214.47      0.00    998.23      0.00   2345.21      0.00   1718.44
   1314    501.50      0.00    264.85      0.00   1071.06      0.00   1618.12      0.00   1344.78
   1315    434.62      0.00    264.76      0.00   1365.42      0.00    939.77      0.00   1494.85
   1316    687.06      0.00    394.55      0.00   1115.57      0.00    359.64      0.00   1076.06
   1317    401.91      0.00    172.83      0.00   1242.79      0.00   2417.91      0.00   1036.68
   1318   1960.62      0.00   1405.96      0.00     50.00      0.00     50.00      0.00    660.70
   1319   1224.42      0.00    692.73      0.00     50.00      0.00     50.00      0.00    986.27
   1320   1018.22      0.00    658.28      0.00     50.00      0.00     50.00      0.00   1144.01
   1321    883.89      0.00    630.35      0.00     53.85      0.00     50.00      0.00   1530.60
   1322    292.78      0.00    397.63     21.31    243.96      0.00     50.00      0.00   2078.44
   1323    302.61      0.00    327.29     41.73    594.89      0.00    557.26      0.00   1840.90
   1324    336.65      0.00    274.66      0.00    767.46      0.00    740.10      0.00   2495.95
   1325    352.97      0.00    244.27      0.00    825.09      0.00   1918.89      0.00   2613.54
   1326    381.74      0.00    218.52      0.00   1043.18      0.00   2714.76      0.00   1672.72
   1327    400.69      0.00    192.37      0.00   1345.11      0.00   2888.38      0.00    639.06
   1328    414.97      0.00    178.99      0.00   1417.67      0.00   1846.51      0.00    650.24
   1329   1542.44      0.00   1039.21      0.00     50.00      0.00     50.00      0.00    495.55
   1330   1215.47      0.00    832.44      0.00     50.00      0.00     50.00      0.00    796.60
   1331    500.75      0.00    586.06      0.00     65.11      0.00     50.00      0.00   2199.23
   1332    316.72      0.00    384.09     78.32    518.71      0.00    380.30      0.00   2443.11
   1333    332.51      0.00    299.30      0.00    684.42      0.00    977.95      0.00   2787.16
   1334    351.28      0.00    277.00      0.00    737.71      0.00   2430.50      0.00   3290.20
   1335    360.12      0.00    303.83      0.00   1044.55      0.00   2663.05      0.00   2650.97
   1336    354.03      0.00    274.80      0.00   1261.73      0.00   2574.85      0.00   1965.47
   1337    438.89      0.00    289.97      0.00   1299.70      0.00   2126.57      0.00    568.11
   1338    736.16      0.00    465.98      0.00   1015.21      0.00    664.52      0.00   1048.75
   1339   1561.39      0.00   1152.98      0.00     50.00      0.00     50.00      0.00    843.19
   1340    846.60      0.00    661.01      0.00    277.21      0.00     50.00      0.00   1106.77
   1341    304.58      0.00    527.77     21.47    213.43      0.00     50.00      0.00   1620.38
   1342    299.65      0.00    519.99     19.98    731.79      0.00     75.44      0.00   2089.47
   1343    304.85      0.00    402.20     33.88    730.78      0.00   1355.36      0.00   2423.57
   1344    325.05      0.00    275.23     31.66    717.55      0.00   2231.95      0.00   3371.77
   1345    333.10      0.00    346.76     21.11    936.70      0.00   2612.39      0.00   3374.81
   1346    338.11      0.00    285.33     19.66   1126.25      0.00   2850.31      0.00   3110.63
   1347    432.70      0.00    309.36     19.73   1255.89      0.00   2396.34      0.00   1750.78
   1348    567.34      0.00    381.03     22.45   1123.24      0.00    538.57      0.00   2284.76
   1349   1064.34      0.00    656.70      0.00     50.00      0.00     50.00      0.00    723.82
   1350    546.18      0.00    621.12      0.00     86.83      0.00     50.00      0.00   1370.01
   1351    545.13      0.00    664.45      0.19     50.19      0.00     50.00      0.00   1749.39
   1352    292.07      0.00    601.14     26.38    687.60      0.00     50.00      0.00   2067.87
   1353    292.75      0.00    579.51     20.00    985.77      0.00    468.82      0.00   2584.60
   1354    301.21      0.00    500.69     22.24    758.37      0.00   1687.31      0.00   3093.29
   1355    295.22      0.00    398.60     27.49   1019.13      0.00   2066.12      0.00   4502.18
   1356    302.19      0.00    371.75     22.12    968.26      0.00   3165.14      0.00   4282.35
   1357    393.63      0.00    290.47     39.64   1169.16      0.00   2781.56      0.00   3521.62
   1358    498.64      0.00    346.09      0.28   1089.80      0.00    603.64      0.00   2905.34
   1359    782.37      0.00    500.77      0.00    690.51      0.00     50.00      0.00   2251.89
   1360   1281.72      0.00    993.25      0.00     70.56      0.00     50.00      0.00   1108.33
   1361    656.90      0.00    568.78      0.10    771.10      0.00    244.38      0.00   1554.07
   1362    379.78      0.00    603.35     22.21    537.00      0.00     50.00      0.00   2270.49
   1363    336.82      0.00    572.22     19.91   1073.12      0.00     74.57      0.00   2694.13
   1364    322.83      0.00    523.45     29.46   1098.83      0.00    531.58      0.00   3782.86
   1365    334.01      0.00    295.16     27.88   1242.98      0.00   1760.60      0.00   4459.03
   1366    371.90      0.00    409.25     71.80   1036.95      0.00   3307.31      0.00   3967.85
   1367    403.16      0.00    436.00     18.15    996.63      0.00   3164.59      0.00   4210.90
